-1878781944,83919876,3150082
-1878781936,83919880,3150084
-1878781920,83919888,3150088
-1878781888,83919904,3150096
-1878781824,83919936,3150112
-1878781696,83920000,3150144
-1878781440,83920128,3150208
-1878773760,83923968,3152128
-1878749184,83936256,3158272
-1878650880,83985408,3182848
-1878257664,84182016,3281152
-1877733376,84444160,3412224
-1876684800,84968448,3674368
-1862004736,92308480,7344384
-1811673088,117474304,19927296
-1878783998,83919361,3149952
-1878783996,83919362,3149953
-1878783992,83919364,3149954
-1878783984,83919368,3149956
-1878783968,83919376,3149960
-1878783936,83919392,3149968
-1878783872,83919424,3149984
-1878783744,83919488,3150016
-1878779904,83921408,3150976
-1878775808,83923456,3152000
-1878751232,83935744,3158144
-1878652928,83984896,3182720
-1878259712,84181504,3281024
-1877735424,84443648,3412096
-1876686848,84967936,3674240
-1862006784,92307968,7344256
-1811675136,117473792,19927168
-1878785022,83919105,3149888
-1878785020,83919106,3149889
-1878785016,83919108,3149890
-1878785008,83919112,3149892
-1878784992,83919120,3149896
-1878784960,83919136,3149904
-1878784896,83919168,3149920
-1878782976,83920128,3150400
-1878780928,83921152,3150912
-1878776832,83923200,3151936
-1878752256,83935488,3158080
-1878653952,83984640,3182656
-1878260736,84181248,3280960
-1877736448,84443392,3412032
-1876687872,84967680,3674176
-1862007808,92307712,7344192
-1811676160,117473536,19927104
-1878785534,83918977,3149856
-1878785532,83918978,3149857
-1878785528,83918980,3149858
-1878785520,83918984,3149860
-1878785504,83918992,3149864
-1878785472,83919008,3149872
-1878784512,83919488,3150112
-1878783488,83920000,3150368
-1878781440,83921024,3150880
-1878777344,83923072,3151904
-1878752768,83935360,3158048
-1878654464,83984512,3182624
-1878261248,84181120,3280928
-1877736960,84443264,3412000
-1876688384,84967552,3674144
-1862008320,92307584,7344160
-1811676672,117473408,19927072
-1878785790,83918913,3149840
-1878785788,83918914,3149841
-1878785784,83918916,3149842
-1878785776,83918920,3149844
-1878785760,83918928,3149848
-1878785280,83919168,3149968
-1878784768,83919424,3150096
-1878783744,83919936,3150352
-1878781696,83920960,3150864
-1878777600,83923008,3151888
-1878753024,83935296,3158032
-1878654720,83984448,3182608
-1878261504,84181056,3280912
-1877737216,84443200,3411984
-1876688640,84967488,3674128
-1862008576,92307520,7344144
-1811676928,117473344,19927056
-1878785918,83918881,3149832
-1878785916,83918882,3149833
-1878785912,83918884,3149834
-1878785904,83918888,3149836
-1878785664,83919008,3149896
-1878785408,83919136,3149960
-1878784896,83919392,3150088
-1878783872,83919904,3150344
-1878781824,83920928,3150856
-1878777728,83922976,3151880
-1878753152,83935264,3158024
-1878654848,83984416,3182600
-1878261632,84181024,3280904
-1877737344,84443168,3411976
-1876688768,84967456,3674120
-1862008704,92307488,7344136
-1811677056,117473312,19927048
-1878785982,83918865,3149828
-1878785980,83918866,3149829
-1878785976,83918868,3149830
-1878785856,83918928,3149860
-1878785728,83918992,3149892
-1878785472,83919120,3149956
-1878784960,83919376,3150084
-1878783936,83919888,3150340
-1878781888,83920912,3150852
-1878777792,83922960,3151876
-1878753216,83935248,3158020
-1878654912,83984400,3182596
-1878261696,84181008,3280900
-1877737408,84443152,3411972
-1876688832,84967440,3674116
-1862008768,92307472,7344132
-1811677120,117473296,19927044
-1878786014,83918857,3149826
-1878786012,83918858,3149827
-1878785952,83918888,3149842
-1878785888,83918920,3149858
-1878785760,83918984,3149890
-1878785504,83919112,3149954
-1878784992,83919368,3150082
-1878783968,83919880,3150338
-1878781920,83920904,3150850
-1878777824,83922952,3151874
-1878753248,83935240,3158018
-1878654944,83984392,3182594
-1878261728,84181000,3280898
-1877737440,84443144,3411970
-1876688864,84967432,3674114
-1862008800,92307464,7344130
-1811677152,117473288,19927042
-1878786030,83918853,3149825
-1878786000,83918868,3149833
-1878785968,83918884,3149841
-1878785904,83918916,3149857
-1878785776,83918980,3149889
-1878785520,83919108,3149953
-1878785008,83919364,3150081
-1878783984,83919876,3150337
-1878781936,83920900,3150849
-1878777840,83922948,3151873
-1878753264,83935236,3158017
-1878654960,83984388,3182593
-1878261744,84180996,3280897
-1877737456,84443140,3411969
-1876688880,84967428,3674113
-1862008816,92307460,7344129
-1811677168,117473284,19927041
-1878786024,83918858,3149828
-1878786008,83918866,3149832
-1878785976,83918882,3149840
-1878785912,83918914,3149856
-1878785784,83918978,3149888
-1878785528,83919106,3149952
-1878785016,83919362,3150080
-1878783992,83919874,3150336
-1878781944,83920898,3150848
-1878777848,83922946,3151872
-1878753272,83935234,3158016
-1878654968,83984386,3182592
-1878261752,84180994,3280896
-1877737464,84443138,3411968
-1876688888,84967426,3674112
-1862008824,92307458,7344128
-1811677176,117473282,19927040
-1878786036,83918853,3149826
-1878786028,83918857,3149828
-1878786012,83918865,3149832
-1878785980,83918881,3149840
-1878785916,83918913,3149856
-1878785788,83918977,3149888
-1878785532,83919105,3149952
-1878785020,83919361,3150080
-1878783996,83919873,3150336
-1878781948,83920897,3150848
-1878777852,83922945,3151872
-1878753276,83935233,3158016
-1878654972,83984385,3182592
-1878261756,84180993,3280896
-1877737468,84443137,3411968
-1876688892,84967425,3674112
-1862008828,92307457,7344128
-1811677180,117473281,19927040
-1744699390,117456897,11536384
-1744699388,117456898,11536385
-1744699384,117456900,11536386
-1744699376,117456904,11536388
-1744699360,117456912,11536392
-1744699328,117456928,11536400
-1744699264,117456960,11536416
-1744699136,117457024,11536448
-1744698880,117457152,11536512
-1744698368,117457408,11536640
-1744697344,117457920,11536896
-1744695296,117458944,11537408
-1744683008,117465088,11540480
-1744633856,117489664,11552768
-1744437248,117587968,11601920
-1744175104,117719040,11667456
-1743650816,117981184,11798528
-1742602240,118505472,12060672
-1727922176,125845504,15730688
-1870528510,85999617,3672064
-1870528508,85999618,3672065
-1870528504,85999620,3672066
-1870528496,85999624,3672068
-1870528480,85999632,3672072
-1870528448,85999648,3672080
-1870528384,85999680,3672096
-1870528256,85999744,3672128
-1870528000,85999872,3672192
-1870527488,86000128,3672320
-1870526464,86000640,3672576
-1870524416,86001664,3673088
-1870512128,86007808,3676160
-1870462976,86032384,3688448
-1870266368,86130688,3737600
-1870004224,86261760,3803136
-1869479936,86523904,3934208
-1853751296,94388224,7866368
-1803419648,119554048,20449280
-1874722814,84951041,3409920
-1874722812,84951042,3409921
-1874722808,84951044,3409922
-1874722800,84951048,3409924
-1874722784,84951056,3409928
-1874722752,84951072,3409936
-1874722688,84951104,3409952
-1874722560,84951168,3409984
-1874722304,84951296,3410048
-1874721792,84951552,3410176
-1874720768,84952064,3410432
-1874718720,84953088,3410944
-1874706432,84959232,3414016
-1874657280,84983808,3426304
-1874460672,85082112,3475456
-1874198528,85213184,3540992
-1857945600,93339648,7604224
-1807613952,118505472,20187136
-1876819966,84426753,3278848
-1876819964,84426754,3278849
-1876819960,84426756,3278850
-1876819952,84426760,3278852
-1876819936,84426768,3278856
-1876819904,84426784,3278864
-1876819840,84426816,3278880
-1876819712,84426880,3278912
-1876819456,84427008,3278976
-1876818944,84427264,3279104
-1876817920,84427776,3279360
-1876815872,84428800,3279872
-1876803584,84434944,3282944
-1876754432,84459520,3295232
-1876557824,84557824,3344384
-1860042752,92815360,7473152
-1809711104,117981184,20056064
-1877868542,84164609,3213312
-1877868540,84164610,3213313
-1877868536,84164612,3213314
-1877868528,84164616,3213316
-1877868512,84164624,3213320
-1877868480,84164640,3213328
-1877868416,84164672,3213344
-1877868288,84164736,3213376
-1877868032,84164864,3213440
-1877867520,84165120,3213568
-1877866496,84165632,3213824
-1877864448,84166656,3214336
-1877852160,84172800,3217408
-1877803008,84197376,3229696
-1875771392,85213184,3737600
-1861091328,92553216,7407616
-1810759680,117719040,19990528
-1878392830,84033537,3180544
-1878392828,84033538,3180545
-1878392824,84033540,3180546
-1878392816,84033544,3180548
-1878392800,84033552,3180552
-1878392768,84033568,3180560
-1878392704,84033600,3180576
-1878392576,84033664,3180608
-1878392320,84033792,3180672
-1878391808,84034048,3180800
-1878390784,84034560,3181056
-1878388736,84035584,3181568
-1878376448,84041728,3184640
-1878327296,84066304,3196928
-1877344256,84557824,3442688
-1876295680,85082112,3704832
-1861615616,92422144,7374848
-1811283968,117587968,19957760
-1878654974,83968001,3164160
-1878654972,83968002,3164161
-1878654968,83968004,3164162
-1878654960,83968008,3164164
-1878654944,83968016,3164168
-1878654912,83968032,3164176
-1878654848,83968064,3164192
-1878654720,83968128,3164224
-1878654464,83968256,3164288
-1878653952,83968512,3164416
-1878652928,83969024,3164672
-1878650880,83970048,3165184
-1878638592,83976192,3168256
-1878130688,84230144,3295232
-1877606400,84492288,3426304
-1876557824,85016576,3688448
-1861877760,92356608,7358464
-1811546112,117522432,19941376
-1878900734,83906561,3148800
-1878900732,83906562,3148801
-1878900728,83906564,3148802
-1878900720,83906568,3148804
-1878900704,83906576,3148808
-1878900672,83906592,3148816
-1878900608,83906624,3148832
-1878900480,83906688,3148864
-1878900224,83906816,3148928
-1878899712,83907072,3149056
-1878898688,83907584,3149312
-1878835200,83939328,3165184
-1878638592,84037632,3214336
-1878376448,84168704,3279872
-1877852160,84430848,3410944
-1876803584,84955136,3673088
-1862123520,92295168,7343104
-1811791872,117460992,19926016
-1878908926,83904513,3148288
-1878908924,83904514,3148289
-1878908920,83904516,3148290
-1878908912,83904520,3148292
-1878908896,83904528,3148296
-1878908864,83904544,3148304
-1878908800,83904576,3148320
-1878908672,83904640,3148352
-1878908416,83904768,3148416
-1878907904,83905024,3148544
-1878892544,83912704,3152384
-1878843392,83937280,3164672
-1878646784,84035584,3213824
-1878384640,84166656,3279360
-1877860352,84428800,3410432
-1876811776,84953088,3672576
-1862131712,92293120,7342592
-1811800064,117458944,19925504
-1878913022,83903489,3148032
-1878913020,83903490,3148033
-1878913016,83903492,3148034
-1878913008,83903496,3148036
-1878912992,83903504,3148040
-1878912960,83903520,3148048
-1878912896,83903552,3148064
-1878912768,83903616,3148096
-1878912512,83903744,3148160
-1878896640,83911680,3152128
-1878847488,83936256,3164416
-1878650880,84034560,3213568
-1878388736,84165632,3279104
-1877864448,84427776,3410176
-1876815872,84952064,3672320
-1862135808,92292096,7342336
-1811804160,117457920,19925248
-1878915070,83902977,3147904
-1878915068,83902978,3147905
-1878915064,83902980,3147906
-1878915056,83902984,3147908
-1878915040,83902992,3147912
-1878915008,83903008,3147920
-1878914944,83903040,3147936
-1878914816,83903104,3147968
-1878910976,83905024,3148928
-1878898688,83911168,3152000
-1878849536,83935744,3164288
-1878652928,84034048,3213440
-1878390784,84165120,3278976
-1877866496,84427264,3410048
-1876817920,84951552,3672192
-1862137856,92291584,7342208
-1811806208,117457408,19925120
-1878916094,83902721,3147840
-1878916092,83902722,3147841
-1878916088,83902724,3147842
-1878916080,83902728,3147844
-1878916064,83902736,3147848
-1878916032,83902752,3147856
-1878915968,83902784,3147872
-1878914048,83903744,3148352
-1878912000,83904768,3148864
-1878899712,83910912,3151936
-1878850560,83935488,3164224
-1878653952,84033792,3213376
-1878391808,84164864,3278912
-1877867520,84427008,3409984
-1876818944,84951296,3672128
-1862138880,92291328,7342144
-1811807232,117457152,19925056
-1878916606,83902593,3147808
-1878916604,83902594,3147809
-1878916600,83902596,3147810
-1878916592,83902600,3147812
-1878916576,83902608,3147816
-1878916544,83902624,3147824
-1878915584,83903104,3148064
-1878914560,83903616,3148320
-1878912512,83904640,3148832
-1878900224,83910784,3151904
-1878851072,83935360,3164192
-1878654464,84033664,3213344
-1878392320,84164736,3278880
-1877868032,84426880,3409952
-1876819456,84951168,3672096
-1862139392,92291200,7342112
-1811807744,117457024,19925024
-1878916862,83902529,3147792
-1878916860,83902530,3147793
-1878916856,83902532,3147794
-1878916848,83902536,3147796
-1878916832,83902544,3147800
-1878916352,83902784,3147920
-1878915840,83903040,3148048
-1878914816,83903552,3148304
-1878912768,83904576,3148816
-1878900480,83910720,3151888
-1878851328,83935296,3164176
-1878654720,84033600,3213328
-1878392576,84164672,3278864
-1877868288,84426816,3409936
-1876819712,84951104,3672080
-1862139648,92291136,7342096
-1811808000,117456960,19925008
-1878916990,83902497,3147784
-1878916988,83902498,3147785
-1878916984,83902500,3147786
-1878916976,83902504,3147788
-1878916736,83902624,3147848
-1878916480,83902752,3147912
-1878915968,83903008,3148040
-1878914944,83903520,3148296
-1878912896,83904544,3148808
-1878900608,83910688,3151880
-1878851456,83935264,3164168
-1878654848,84033568,3213320
-1878392704,84164640,3278856
-1877868416,84426784,3409928
-1876819840,84951072,3672072
-1862139776,92291104,7342088
-1811808128,117456928,19925000
-1878917054,83902481,3147780
-1878917052,83902482,3147781
-1878917048,83902484,3147782
-1878916928,83902544,3147812
-1878916800,83902608,3147844
-1878916544,83902736,3147908
-1878916032,83902992,3148036
-1878915008,83903504,3148292
-1878912960,83904528,3148804
-1878900672,83910672,3151876
-1878851520,83935248,3164164
-1878654912,84033552,3213316
-1878392768,84164624,3278852
-1877868480,84426768,3409924
-1876819904,84951056,3672068
-1862139840,92291088,7342084
-1811808192,117456912,19924996
-1878917086,83902473,3147778
-1878917084,83902474,3147779
-1878917024,83902504,3147794
-1878916960,83902536,3147810
-1878916832,83902600,3147842
-1878916576,83902728,3147906
-1878916064,83902984,3148034
-1878915040,83903496,3148290
-1878912992,83904520,3148802
-1878900704,83910664,3151874
-1878851552,83935240,3164162
-1878654944,84033544,3213314
-1878392800,84164616,3278850
-1877868512,84426760,3409922
-1876819936,84951048,3672066
-1862139872,92291080,7342082
-1811808224,117456904,19924994
-1878917102,83902469,3147777
-1878917072,83902484,3147785
-1878917040,83902500,3147793
-1878916976,83902532,3147809
-1878916848,83902596,3147841
-1878916592,83902724,3147905
-1878916080,83902980,3148033
-1878915056,83903492,3148289
-1878913008,83904516,3148801
-1878900720,83910660,3151873
-1878851568,83935236,3164161
-1878654960,84033540,3213313
-1878392816,84164612,3278849
-1877868528,84426756,3409921
-1876819952,84951044,3672065
-1862139888,92291076,7342081
-1811808240,117456900,19924993
-1878917096,83902474,3147780
-1878917080,83902482,3147784
-1878917048,83902498,3147792
-1878916984,83902530,3147808
-1878916856,83902594,3147840
-1878916600,83902722,3147904
-1878916088,83902978,3148032
-1878915064,83903490,3148288
-1878913016,83904514,3148800
-1878900728,83910658,3151872
-1878851576,83935234,3164160
-1878654968,84033538,3213312
-1878392824,84164610,3278848
-1877868536,84426754,3409920
-1876819960,84951042,3672064
-1862139896,92291074,7342080
-1811808248,117456898,19924992
-1878917108,83902469,3147778
-1878917100,83902473,3147780
-1878917084,83902481,3147784
-1878917052,83902497,3147792
-1878916988,83902529,3147808
-1878916860,83902593,3147840
-1878916604,83902721,3147904
-1878916092,83902977,3148032
-1878915068,83903489,3148288
-1878913020,83904513,3148800
-1878900732,83910657,3151872
-1878851580,83935233,3164160
-1878654972,84033537,3213312
-1878392828,84164609,3278848
-1877868540,84426753,3409920
-1876819964,84951041,3672064
-1862139900,92291073,7342080
-1811808252,117456897,19924992
-1744764926,117448705,11535360
-1744764924,117448706,11535361
-1744764920,117448708,11535362
-1744764912,117448712,11535364
-1744764896,117448720,11535368
-1744764864,117448736,11535376
-1744764800,117448768,11535392
-1744764672,117448832,11535424
-1744764416,117448960,11535488
-1744763904,117449216,11535616
-1744762880,117449728,11535872
-1744756736,117452800,11537408
-1744732160,117465088,11543552
-1744633856,117514240,11568128
-1744502784,117579776,11600896
-1744240640,117710848,11666432
-1743716352,117972992,11797504
-1742667776,118497280,12059648
-1727987712,125837312,15729664
-1870594046,85991425,3671040
-1870594044,85991426,3671041
-1870594040,85991428,3671042
-1870594032,85991432,3671044
-1870594016,85991440,3671048
-1870593984,85991456,3671056
-1870593920,85991488,3671072
-1870593792,85991552,3671104
-1870593536,85991680,3671168
-1870593024,85991936,3671296
-1870592000,85992448,3671552
-1870585856,85995520,3673088
-1870561280,86007808,3679232
-1870462976,86056960,3703808
-1870331904,86122496,3736576
-1870069760,86253568,3802112
-1869545472,86515712,3933184
-1853816832,94380032,7865344
-1803485184,119545856,20448256
-1874788350,84942849,3408896
-1874788348,84942850,3408897
-1874788344,84942852,3408898
-1874788336,84942856,3408900
-1874788320,84942864,3408904
-1874788288,84942880,3408912
-1874788224,84942912,3408928
-1874788096,84942976,3408960
-1874787840,84943104,3409024
-1874787328,84943360,3409152
-1874786304,84943872,3409408
-1874780160,84946944,3410944
-1874755584,84959232,3417088
-1874657280,85008384,3441664
-1874526208,85073920,3474432
-1874264064,85204992,3539968
-1858011136,93331456,7603200
-1807679488,118497280,20186112
-1876885502,84418561,3277824
-1876885500,84418562,3277825
-1876885496,84418564,3277826
-1876885488,84418568,3277828
-1876885472,84418576,3277832
-1876885440,84418592,3277840
-1876885376,84418624,3277856
-1876885248,84418688,3277888
-1876884992,84418816,3277952
-1876884480,84419072,3278080
-1876883456,84419584,3278336
-1876877312,84422656,3279872
-1876852736,84434944,3286016
-1876754432,84484096,3310592
-1876623360,84549632,3343360
-1860108288,92807168,7472128
-1809776640,117972992,20055040
-1877934078,84156417,3212288
-1877934076,84156418,3212289
-1877934072,84156420,3212290
-1877934064,84156424,3212292
-1877934048,84156432,3212296
-1877934016,84156448,3212304
-1877933952,84156480,3212320
-1877933824,84156544,3212352
-1877933568,84156672,3212416
-1877933056,84156928,3212544
-1877932032,84157440,3212800
-1877925888,84160512,3214336
-1877901312,84172800,3220480
-1877803008,84221952,3245056
-1875836928,85204992,3736576
-1861156864,92545024,7406592
-1810825216,117710848,19989504
-1878458366,84025345,3179520
-1878458364,84025346,3179521
-1878458360,84025348,3179522
-1878458352,84025352,3179524
-1878458336,84025360,3179528
-1878458304,84025376,3179536
-1878458240,84025408,3179552
-1878458112,84025472,3179584
-1878457856,84025600,3179648
-1878457344,84025856,3179776
-1878456320,84026368,3180032
-1878450176,84029440,3181568
-1878425600,84041728,3187712
-1877409792,84549632,3441664
-1876361216,85073920,3703808
-1861681152,92413952,7373824
-1811349504,117579776,19956736
-1878720510,83959809,3163136
-1878720508,83959810,3163137
-1878720504,83959812,3163138
-1878720496,83959816,3163140
-1878720480,83959824,3163144
-1878720448,83959840,3163152
-1878720384,83959872,3163168
-1878720256,83959936,3163200
-1878720000,83960064,3163264
-1878719488,83960320,3163392
-1878718464,83960832,3163648
-1878712320,83963904,3165184
-1878687744,83976192,3171328
-1878196224,84221952,3294208
-1877671936,84484096,3425280
-1876623360,85008384,3687424
-1861943296,92348416,7357440
-1811611648,117514240,19940352
-1878851582,83927041,3154944
-1878851580,83927042,3154945
-1878851576,83927044,3154946
-1878851568,83927048,3154948
-1878851552,83927056,3154952
-1878851520,83927072,3154960
-1878851456,83927104,3154976
-1878851328,83927168,3155008
-1878851072,83927296,3155072
-1878850560,83927552,3155200
-1878849536,83928064,3155456
-1878843392,83931136,3156992
-1878589440,84058112,3220480
-1878327296,84189184,3286016
-1877803008,84451328,3417088
-1876754432,84975616,3679232
-1862074368,92315648,7349248
-1811742720,117481472,19932160
-1878974462,83896321,3147264
-1878974460,83896322,3147265
-1878974456,83896324,3147266
-1878974448,83896328,3147268
-1878974432,83896336,3147272
-1878974400,83896352,3147280
-1878974336,83896384,3147296
-1878974208,83896448,3147328
-1878973952,83896576,3147392
-1878973440,83896832,3147520
-1878941696,83912704,3155456
-1878843392,83961856,3180032
-1878712320,84027392,3212800
-1878450176,84158464,3278336
-1877925888,84420608,3409408
-1876877312,84944896,3671552
-1862197248,92284928,7341568
-1811865600,117450752,19924480
-1878978558,83895297,3147008
-1878978556,83895298,3147009
-1878978552,83895300,3147010
-1878978544,83895304,3147012
-1878978528,83895312,3147016
-1878978496,83895328,3147024
-1878978432,83895360,3147040
-1878978304,83895424,3147072
-1878978048,83895552,3147136
-1878970368,83899392,3149056
-1878945792,83911680,3155200
-1878847488,83960832,3179776
-1878716416,84026368,3212544
-1878454272,84157440,3278080
-1877929984,84419584,3409152
-1876881408,84943872,3671296
-1862201344,92283904,7341312
-1811869696,117449728,19924224
-1878980606,83894785,3146880
-1878980604,83894786,3146881
-1878980600,83894788,3146882
-1878980592,83894792,3146884
-1878980576,83894800,3146888
-1878980544,83894816,3146896
-1878980480,83894848,3146912
-1878980352,83894912,3146944
-1878972416,83898880,3148928
-1878947840,83911168,3155072
-1878849536,83960320,3179648
-1878718464,84025856,3212416
-1878456320,84156928,3277952
-1877932032,84419072,3409024
-1876883456,84943360,3671168
-1862203392,92283392,7341184
-1811871744,117449216,19924096
-1878981630,83894529,3146816
-1878981628,83894530,3146817
-1878981624,83894532,3146818
-1878981616,83894536,3146820
-1878981600,83894544,3146824
-1878981568,83894560,3146832
-1878981504,83894592,3146848
-1878979584,83895552,3147328
-1878973440,83898624,3148864
-1878948864,83910912,3155008
-1878850560,83960064,3179584
-1878719488,84025600,3212352
-1878457344,84156672,3277888
-1877933056,84418816,3408960
-1876884480,84943104,3671104
-1862204416,92283136,7341120
-1811872768,117448960,19924032
-1878982142,83894401,3146784
-1878982140,83894402,3146785
-1878982136,83894404,3146786
-1878982128,83894408,3146788
-1878982112,83894416,3146792
-1878982080,83894432,3146800
-1878981120,83894912,3147040
-1878980096,83895424,3147296
-1878973952,83898496,3148832
-1878949376,83910784,3154976
-1878851072,83959936,3179552
-1878720000,84025472,3212320
-1878457856,84156544,3277856
-1877933568,84418688,3408928
-1876884992,84942976,3671072
-1862204928,92283008,7341088
-1811873280,117448832,19924000
-1878982398,83894337,3146768
-1878982396,83894338,3146769
-1878982392,83894340,3146770
-1878982384,83894344,3146772
-1878982368,83894352,3146776
-1878981888,83894592,3146896
-1878981376,83894848,3147024
-1878980352,83895360,3147280
-1878974208,83898432,3148816
-1878949632,83910720,3154960
-1878851328,83959872,3179536
-1878720256,84025408,3212304
-1878458112,84156480,3277840
-1877933824,84418624,3408912
-1876885248,84942912,3671056
-1862205184,92282944,7341072
-1811873536,117448768,19923984
-1878982526,83894305,3146760
-1878982524,83894306,3146761
-1878982520,83894308,3146762
-1878982512,83894312,3146764
-1878982272,83894432,3146824
-1878982016,83894560,3146888
-1878981504,83894816,3147016
-1878980480,83895328,3147272
-1878974336,83898400,3148808
-1878949760,83910688,3154952
-1878851456,83959840,3179528
-1878720384,84025376,3212296
-1878458240,84156448,3277832
-1877933952,84418592,3408904
-1876885376,84942880,3671048
-1862205312,92282912,7341064
-1811873664,117448736,19923976
-1878982590,83894289,3146756
-1878982588,83894290,3146757
-1878982584,83894292,3146758
-1878982464,83894352,3146788
-1878982336,83894416,3146820
-1878982080,83894544,3146884
-1878981568,83894800,3147012
-1878980544,83895312,3147268
-1878974400,83898384,3148804
-1878949824,83910672,3154948
-1878851520,83959824,3179524
-1878720448,84025360,3212292
-1878458304,84156432,3277828
-1877934016,84418576,3408900
-1876885440,84942864,3671044
-1862205376,92282896,7341060
-1811873728,117448720,19923972
-1878982622,83894281,3146754
-1878982620,83894282,3146755
-1878982560,83894312,3146770
-1878982496,83894344,3146786
-1878982368,83894408,3146818
-1878982112,83894536,3146882
-1878981600,83894792,3147010
-1878980576,83895304,3147266
-1878974432,83898376,3148802
-1878949856,83910664,3154946
-1878851552,83959816,3179522
-1878720480,84025352,3212290
-1878458336,84156424,3277826
-1877934048,84418568,3408898
-1876885472,84942856,3671042
-1862205408,92282888,7341058
-1811873760,117448712,19923970
-1878982638,83894277,3146753
-1878982608,83894292,3146761
-1878982576,83894308,3146769
-1878982512,83894340,3146785
-1878982384,83894404,3146817
-1878982128,83894532,3146881
-1878981616,83894788,3147009
-1878980592,83895300,3147265
-1878974448,83898372,3148801
-1878949872,83910660,3154945
-1878851568,83959812,3179521
-1878720496,84025348,3212289
-1878458352,84156420,3277825
-1877934064,84418564,3408897
-1876885488,84942852,3671041
-1862205424,92282884,7341057
-1811873776,117448708,19923969
-1878982632,83894282,3146756
-1878982616,83894290,3146760
-1878982584,83894306,3146768
-1878982520,83894338,3146784
-1878982392,83894402,3146816
-1878982136,83894530,3146880
-1878981624,83894786,3147008
-1878980600,83895298,3147264
-1878974456,83898370,3148800
-1878949880,83910658,3154944
-1878851576,83959810,3179520
-1878720504,84025346,3212288
-1878458360,84156418,3277824
-1877934072,84418562,3408896
-1876885496,84942850,3671040
-1862205432,92282882,7341056
-1811873784,117448706,19923968
-1878982644,83894277,3146754
-1878982636,83894281,3146756
-1878982620,83894289,3146760
-1878982588,83894305,3146768
-1878982524,83894337,3146784
-1878982396,83894401,3146816
-1878982140,83894529,3146880
-1878981628,83894785,3147008
-1878980604,83895297,3147264
-1878974460,83898369,3148800
-1878949884,83910657,3154944
-1878851580,83959809,3179520
-1878720508,84025345,3212288
-1878458364,84156417,3277824
-1877934076,84418561,3408896
-1876885500,84942849,3671040
-1862205436,92282881,7341056
-1811873788,117448705,19923968
-1744797694,117444609,11534848
-1744797692,117444610,11534849
-1744797688,117444612,11534850
-1744797680,117444616,11534852
-1744797664,117444624,11534856
-1744797632,117444640,11534864
-1744797568,117444672,11534880
-1744797440,117444736,11534912
-1744797184,117444864,11534976
-1744796672,117445120,11535104
-1744793600,117446656,11535872
-1744781312,117452800,11538944
-1744732160,117477376,11551232
-1744666624,117510144,11567616
-1744535552,117575680,11600384
-1744273408,117706752,11665920
-1743749120,117968896,11796992
-1742700544,118493184,12059136
-1728020480,125833216,15729152
-1870626814,85987329,3670528
-1870626812,85987330,3670529
-1870626808,85987332,3670530
-1870626800,85987336,3670532
-1870626784,85987344,3670536
-1870626752,85987360,3670544
-1870626688,85987392,3670560
-1870626560,85987456,3670592
-1870626304,85987584,3670656
-1870625792,85987840,3670784
-1870622720,85989376,3671552
-1870610432,85995520,3674624
-1870561280,86020096,3686912
-1870495744,86052864,3703296
-1870364672,86118400,3736064
-1870102528,86249472,3801600
-1869578240,86511616,3932672
-1853849600,94375936,7864832
-1803517952,119541760,20447744
-1874821118,84938753,3408384
-1874821116,84938754,3408385
-1874821112,84938756,3408386
-1874821104,84938760,3408388
-1874821088,84938768,3408392
-1874821056,84938784,3408400
-1874820992,84938816,3408416
-1874820864,84938880,3408448
-1874820608,84939008,3408512
-1874820096,84939264,3408640
-1874817024,84940800,3409408
-1874804736,84946944,3412480
-1874755584,84971520,3424768
-1874690048,85004288,3441152
-1874558976,85069824,3473920
-1874296832,85200896,3539456
-1858043904,93327360,7602688
-1807712256,118493184,20185600
-1876918270,84414465,3277312
-1876918268,84414466,3277313
-1876918264,84414468,3277314
-1876918256,84414472,3277316
-1876918240,84414480,3277320
-1876918208,84414496,3277328
-1876918144,84414528,3277344
-1876918016,84414592,3277376
-1876917760,84414720,3277440
-1876917248,84414976,3277568
-1876914176,84416512,3278336
-1876901888,84422656,3281408
-1876852736,84447232,3293696
-1876787200,84480000,3310080
-1876656128,84545536,3342848
-1860141056,92803072,7471616
-1809809408,117968896,20054528
-1877966846,84152321,3211776
-1877966844,84152322,3211777
-1877966840,84152324,3211778
-1877966832,84152328,3211780
-1877966816,84152336,3211784
-1877966784,84152352,3211792
-1877966720,84152384,3211808
-1877966592,84152448,3211840
-1877966336,84152576,3211904
-1877965824,84152832,3212032
-1877962752,84154368,3212800
-1877950464,84160512,3215872
-1877901312,84185088,3228160
-1877835776,84217856,3244544
-1875869696,85200896,3736064
-1861189632,92540928,7406080
-1810857984,117706752,19988992
-1878491134,84021249,3179008
-1878491132,84021250,3179009
-1878491128,84021252,3179010
-1878491120,84021256,3179012
-1878491104,84021264,3179016
-1878491072,84021280,3179024
-1878491008,84021312,3179040
-1878490880,84021376,3179072
-1878490624,84021504,3179136
-1878490112,84021760,3179264
-1878487040,84023296,3180032
-1878474752,84029440,3183104
-1878425600,84054016,3195392
-1877442560,84545536,3441152
-1876393984,85069824,3703296
-1861713920,92409856,7373312
-1811382272,117575680,19956224
-1878753278,83955713,3162624
-1878753276,83955714,3162625
-1878753272,83955716,3162626
-1878753264,83955720,3162628
-1878753248,83955728,3162632
-1878753216,83955744,3162640
-1878753152,83955776,3162656
